,Unnamed: 0,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
113,27896,17e8d9fd95a00b7cc8ab98fc936d7bf5,М,1986,2019-10-07,R,Челябинск,0,Договор на текущий счет для дебетовой карты,145fdaa109b3bff0bcbd9ee10e1125c4,Eurocard/MasterCard Gold,2019,-1,7000,23,4400,300,29500,21800,dc
114,103155,ade23c3c78f09068b7f3f27908e855c4,Ж,1968,2018-04-28,R,Юрга,0,Договор на текущий счет для дебетовой карты,516a64cfea0ec711b88cceb9e6232261,VISA Classic Light,2017,2018,0,0,9100,300,37000,19400,dc
115,297,273d170090332f339d0281f3348086f1,Ж,1984,2010-12-23,R,Москва,0,Договор на текущий счет для дебетовой карты,a5249343543c477f4ec6eb443ac2e737,-1,-1,-1,0,0,0,0,0,0,dc
116,15152,29984cbb0b58dd56508aeda968365e4b,Ж,1999,2011-01-28,R,Месягутово,0,Договор на текущий счет для дебетовой карты,6bbca5792c9af41d8e8eeb5d3a92db11,"Дебет карта ПС МИР ""Бюджетная""",2017,2021,200,3,0,0,200,200,dc
117,302,31f8d8621ef7f20978b64ede335e8b26,Ж,1992,2014-03-25,R,Салават,0,Договор на текущий счет для дебетовой карты,713eb86dbfd2e3570a9991443fc81869,VISA Classic Light,2020,-1,11300,48,4800,0,23400,23400,dc
118,303,2baec9bfe98e5752126ab57ea6ce5503,М,1991,2018-10-16,R,Екатеринбург,10100,Договор на текущий счет для дебетовой карты,c8ad18a016d38fad26f195ba590dab17,Eurocard/MasterCard Mass,2018,2021,1200,3,3200,0,18300,10200,dc
119,305,2bf9eda576397140638d2c3f2d00f541,М,1975,2009-07-31,R,Омск,0,Договор на текущий счет для дебетовой карты,30037f9aac94d8793e75027b64c37fbd,MasterCard Electronic,2019,2019,0,0,0,0,0,0,dc
120,308,52c8a28a5affd47f5c8409be91b8ed10,М,1988,2016-05-05,R,Красноярск,75000,Кредитная карта,8c17a9b11f0c4790ec825b96dc8c1c9f,-1,-1,-1,0,0,0,0,0,0,dc
121,112396,8ae2630fa9917cfdde26c906bef26765,М,2000,2019-09-03,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,4ff134155f53aa175cb237ce989351a7,Eurocard/MasterCard Mass,2019,-1,21200,27,38200,0,126100,86300,dc
122,316,b91c74b40862deb11f0c4b8167001f34,Ж,1971,2012-10-22,R,Ростов-на-Дону,310000,Кредитная карта,f6706eecff982f1eabd43488df312c6a,-1,-1,-1,0,0,0,0,0,0,dc
123,21338,1945e033e355c5241b5f7d62c0ccd27b,Ж,1968,2015-10-13,R,Москва,0,Договор на текущий счет для дебетовой карты,b3af85d71d3b7a9a10bdb2dd92a9310d,VISA Classic Light,2018,2022,19400,25,8500,2600,40500,40000,dc
124,320,9a7f7e1587d537f1cf848b8bc375a316,Ж,1963,2002-03-02,R,Сибай,0,Договор на текущий счет для дебетовой карты,07f498d0d48ee96fb5efb8da012724a9,MasterCard Electronic,2019,-1,0,0,0,0,0,0,dc
125,323,19ed03322f48dd917e69b9da92880f9b,Ж,1979,2017-06-16,R,Магнитогорск,0,Договор на текущий счет для дебетовой карты,282eb127531bb49fcb285e487e67a72f,MasterCard Electronic,2018,2022,0,0,0,0,0,0,dc
126,329,16d309c5de511e1d60bd197d9f1abb3b,Ж,1955,2014-10-22,R,Октябрьский,32000,Кредитная карта,47963e0738c642af167302e51873c023,-1,-1,-1,12500,1,1700,0,12500,12500,dc
127,335,ccacf8c33bffbfd19c344b8c22fc0b55,Ж,2000,2016-09-19,R,Осинники,0,Договор на текущий счет для дебетовой карты,49b877baade604c737851a7e2d92376c,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,2900,8,2000,1400,2900,1000,dc
128,64801,c7b258ea515475393d56a79bf1e315bd,Ж,1984,2006-07-19,R,Ростов-на-Дону,0,Договор на текущий счет для дебетовой карты,8bed47d7992e12cc780ad2b32e42b67d,Visa Platinum Rewards,2019,2021,158700,142,29100,32700,158700,184100,dc
129,52420,c0d3bda960d203ecddd9129edee27964,М,1989,2015-07-13,R,Уфа,0,Договор на текущий счет для дебетовой карты,97dd648b94d079b489da68be14f5f61d,VISA Classic Light,2017,2020,0,0,100,0,100,0,dc
130,338,ac16cbffa24d55cb627857df66c65a68,Ж,1963,2009-05-06,R,Юрга,0,Договор на текущий счет для дебетовой карты,c460291d4cc1b405b3a512c7c4811014,VISA Classic Light,2015,2019,0,0,0,0,0,0,dc
131,339,ac16cbffa24d55cb627857df66c65a68,Ж,1963,2009-05-06,R,Юрга,0,Договор на текущий счет для дебетовой карты,3a50a81b9328783cdd0283d5e3512bb8,VISA Classic Light,2018,2019,0,0,0,0,0,0,dc
132,60072,d2cdd9b290177f4e86cb50b94049efbd,Ж,1972,2005-10-03,R,Туапсе,100,Договор на текущий счет для дебетовой карты,a11dd8935775446dc0a6dca2062c5416,Eurocard/MasterCard World,2017,2021,0,0,0,0,46400,46400,dc
133,60073,d2cdd9b290177f4e86cb50b94049efbd,Ж,1972,2005-10-03,R,Туапсе,100,Договор на текущий счет для дебетовой карты,9b0e37d5d4f167354cd9be1cc5643c0f,American Express Optimum,2017,2021,0,0,0,0,46400,46400,dc
134,37872,28f83bd9613597833e1e757dfa8169ea,Ж,1993,2019-10-04,R,Давлеканово,0,Договор на текущий счет для дебетовой карты,5b8c6a0beef36a5ab3e699bd0872cf1a,МИР СКБ ЗП,2019,-1,8400,11,4700,100,30700,30800,dc
135,91493,07eca9338b681368e97248267b5df32a,М,1964,2018-12-12,R,Санкт-Петербург,900,Договор на текущий счет для дебетовой карты,7e3c1be8d3e00e2c92af427ecca4cb9e,VISA Classic,2021,-1,1600,8,1200,800,13600,13400,dc
136,91494,07eca9338b681368e97248267b5df32a,М,1964,2018-12-12,R,Санкт-Петербург,900,Договор на текущий счет для дебетовой карты,0976a10550678144f72424815efe81c9,VISA Classic,2018,2022,1600,8,1200,800,13600,13400,dc
137,356,f3c1e5903e4e7ba526f5ecb7aad4053e,М,2000,2017-09-15,R,Уфа,0,Договор на текущий счет для дебетовой карты,fbb8dadd4cf6b4f26baa349fa423ea18,МИР СКБ ЗП,2020,2021,0,0,1000,0,10500,10500,dc
138,357,a6c82fd10c27540d37386bd9e90d7470,Ж,1977,2019-08-13,R,Тамбов,0,Договор на текущий счет для дебетовой карты,f81a5dc5bb587cd9391eb08ff1a62859,-1,-1,-1,0,0,0,0,0,0,dc
139,97317,92d83a0345c1153db4b6e67b69500b37,Ж,1991,2015-06-08,R,Пермь,0,Договор на текущий счет для дебетовой карты,7abadd3d39c3b32ee4e0002cede3b4a5,MasterCard Electronic,2020,2021,0,0,0,0,4000,4000,dc
140,359,974baab136bf82cfc7c776db6bc7b0be,М,1962,2018-02-05,R,Туймазы,0,Договор на текущий счет для дебетовой карты,1e43c4734f943297ea6796fd519cc107,МИР СКБ,2018,2021,0,0,0,0,0,0,dc
141,360,974baab136bf82cfc7c776db6bc7b0be,М,1962,2018-02-05,R,Туймазы,0,Договор на текущий счет для дебетовой карты,24fc7614e288acebc976b5a535b798c2,МИР СКБ,2021,-1,0,0,0,0,0,0,dc
142,153347,10a8d15aded079889ddc1e5b699a5a1f,Ж,1963,2014-10-01,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,1d544cdbc88933a7d67165aea05dd5a4,VISA Classic Light,2016,2020,1800,7,3100,2200,1800,500,dc
143,153348,10a8d15aded079889ddc1e5b699a5a1f,Ж,1963,2014-10-01,R,Нефтекамск,0,Договор на текущий счет для дебетовой карты,f04c2d548566987085fe2319c6ec5f02,VISA Classic Light,2019,-1,1800,7,3100,2200,1800,500,dc
144,213072,6a9844b684877d985f4ed53a3fd599a3,Ж,1957,2020-01-20,R,Прокопьевск,0,Договор на текущий счет для дебетовой карты,846219fd8d2e9b4b38bb758f8b0858fb,МИР Debit,2019,-1,0,0,8000,15000,109600,123500,dc
145,32021,946effe7ccd5036f9afc252076e9a7cb,Ж,2000,2020-06-30,N,Новосибирск,0,Договор на текущий счет для дебетовой карты,54e36857f461c0fb6ab6f9250bfb6a57,VISA Classic,2020,-1,5200,6,7200,6700,21200,13600,dc
146,368,6a176ae84d6d606a76e1fa6458800de0,Ж,1956,2006-03-31,R,Мелеуз,25000,Кредитная карта,780e028e422d636aec0bddbb5163d831,-1,-1,-1,0,0,0,0,0,0,dc
147,369,098f652ece98f46d780176510ea4fb6f,М,1958,2009-10-16,R,Нижневартовск,0,Договор на текущий счет для дебетовой карты,90c7f1b9500c7d955e4a512a6e733911,VISA Classic Light,2016,2020,0,0,600,0,9000,9000,dc
148,370,098f652ece98f46d780176510ea4fb6f,М,1958,2009-10-16,R,Нижневартовск,0,Договор на текущий счет для дебетовой карты,2b76c803eaf11e999ca98bb865bb8f19,VISA Classic Light,2019,2020,0,0,600,0,9000,9000,dc
149,162963,704f8c4ea63e3f9dca6c58177473480d,М,1985,2014-08-21,R,Ейск,0,Договор на текущий счет для дебетовой карты,55c61fecd03d9635c95315dee4ad8d0e,-1,-1,-1,0,0,17300,15000,158800,169800,dc
150,118094,5e5db5dfb71950c60b932bdf0571f0be,М,1991,2017-02-22,R,Томск,0,Договор на текущий счет для дебетовой карты,95067faf855c77f05e7bbb235e3fb684,Eurocard/MasterCard Mass,2020,2021,25200,67,6400,24000,32300,48200,dc
151,383,e2c11d15911138c320e8651199090a68,М,1977,2016-09-30,R,Юрга,0,Договор на текущий счет для дебетовой карты,7df1eaecfe054e258dc9430adf7ca2de,-1,-1,-1,0,0,0,0,0,0,dc
152,384,9f3ca7708c843106e3a3bcef1e646e48,Ж,1974,2015-06-26,R,Уфа,0,Договор на текущий счет для дебетовой карты,56ebd6e67cca4e904e2a53c2ef9bd8b4,Eurocard/MasterCard World,2017,2020,0,0,0,0,0,0,dc
153,385,9f3ca7708c843106e3a3bcef1e646e48,Ж,1974,2015-06-26,R,Уфа,0,Договор на текущий счет для дебетовой карты,e63134745d88afcc7c8131f0bf5024a2,American Express Optimum,2017,2020,0,0,0,0,0,0,dc
154,263190,4915f767b9b2184305616194d85200c7,Ж,1985,2019-04-23,R,Смоленск,0,Договор на текущий счет для дебетовой карты,d5ad1fbeaa9f821e5a5afc37a2da97a4,MasterCard Electronic,2019,-1,2000,2,1300,300,122100,122400,dc
155,387,49cc23fe9be50f570b456022326f55c5,М,1982,2008-05-07,R,Туймазы,0,Договор на текущий счет для дебетовой карты,47d6cabdfe2710a063aff721749588c8,VISA Classic Light,2018,2021,0,0,0,0,0,0,dc
156,32464,b4f4b81b725d946b1ce5d2c59bdf3c9e,Ж,1989,2018-09-12,R,Краснодар,0,Договор на текущий счет для дебетовой карты,72bff2d7a653845b2f36b2795143de86,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,100,1,1300,0,14500,14500,dc
157,398,1458768dbf0373a147c7d4af82fc81f0,М,1987,2019-07-12,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,40a841eb5a176f6aa59ccf4fd5b05843,VISA Gold,2019,2019,0,0,0,0,0,0,dc
158,22727,5a3d6064dd03b5cf74752b57a4922be4,Ж,1958,2018-11-15,R,Юрга,0,Договор на текущий счет для дебетовой карты,40b5a95b37fc99dd7ef914507971183a,VISA Classic,2018,2020,0,1,0,0,0,0,dc
159,29172,480bff31bf00f84944aa745e097a777a,М,1992,2017-06-30,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,f316db3a4f7e6b8e751737aa6d4fa3bc,Eurocard/MasterCard World,2018,2021,119500,37,0,0,242900,242900,cc
160,403,89b07dff23d4ecf0186b3ee25872c888,М,1987,2012-09-13,N,Москва,0,Договор на текущий счет для дебетовой карты,fa571858ef494d33975791e4a70a8229,-1,-1,-1,0,0,0,0,0,0,dc
161,409,4e5c478a5f66ce00d06aca24f4ae79ec,М,1982,2019-11-07,N,Ковров,0,Договор на текущий счет для дебетовой карты,c22899b835555d5cf024f41f63d873e0,-1,-1,-1,0,0,0,0,0,0,dc
162,418,8ccfe31cd9c020c78c0314b73c352520,Ж,1995,2016-01-28,R,Уфа,0,Договор на текущий счет для дебетовой карты,ab9546eee4255163b9c7993a4396e21f,MasterCard Electronic,2016,2021,0,0,0,0,0,0,dc
163,24501,6ee89a254e76b0907809f19e5aa4db45,Ж,1987,2006-08-22,R,Уфа,0,Договор на текущий счет для дебетовой карты,bac6f267d7afeb56f0d7177848b6ce2b,МИР СКБ ЗП,2018,2020,12700,15,64100,97600,143700,241200,dc
164,24502,6ee89a254e76b0907809f19e5aa4db45,Ж,1987,2006-08-22,R,Уфа,0,Договор на текущий счет для дебетовой карты,e11f5a9a42eeaaa16e4a1a9a8185b22f,МИР СКБ ЗП,2020,-1,12700,15,64100,97600,143700,241200,dc
165,424,2b59a940a49754d690252b3dfa49c25e,М,1999,2019-09-05,N,Брянск,0,Договор на текущий счет для дебетовой карты,7336c8a0c46751952c32b7c0202f5228,VISA Classic Light,2019,2020,0,0,0,0,0,0,dc
166,156161,89e914449368edaa6c5de107db28d0c5,М,1996,2014-09-22,R,Уфа,300,Договор на текущий счет для дебетовой карты,061d355a17da08264cb0d4e8b62484f3,VISA Classic Light,2017,2020,0,0,100,0,534700,534000,dc
167,156162,89e914449368edaa6c5de107db28d0c5,М,1996,2014-09-22,R,Уфа,300,Договор на текущий счет для дебетовой карты,56bb4606b3ff7c5235f21bc636738756,Eurocard/MasterCard Gold,2020,-1,0,0,100,0,534700,534000,dc
168,427,2b7173fa3952a2426532c6ded467e289,М,1986,2016-02-05,R,,0,Договор на текущий счет для дебетовой карты,8532d25517571e3ac56a35f7a8eaa373,MasterCard Electronic,2018,2021,0,0,0,0,0,0,dc
169,428,0851bd94fe258d3fabb15b040b2ab99c,М,1983,2015-09-17,R,Осинники,0,Договор на текущий счет для дебетовой карты,27bd833fee30d7c54e87827cb5046325,-1,-1,-1,0,0,0,0,0,0,dc
170,435,db6c5befcf2a806f9f06e33e28571068,Ж,1952,2015-05-13,R,Уфа,0,Договор на текущий счет для дебетовой карты,5d24600db55778772ab3692a22404413,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,0,0,0,0,0,0,dc
171,141412,1aee3cff309490807aec07c51f21d59a,М,1966,2013-06-13,R,Брянск,0,Договор на текущий счет для дебетовой карты,23103a0eb3612fe634574f482f11eae2,-1,-1,-1,0,0,100,0,500,300,dc
172,440,f987e46e7d29d55840c7c19ec4cf4c9b,М,2000,2017-10-05,R,Бирск,0,Договор на текущий счет для дебетовой карты,eb66652bcff518586429eea2dfcc7576,"Дебет карта ПС МИР ""Бюджетная""",2017,2021,0,0,0,0,0,0,dc
173,448,24965b9112b2483004007185c0fe3a5e,Ж,1960,2019-09-20,R,Месягутово,0,Договор на текущий счет для дебетовой карты,edf755e887cf17452837f5355417a6b7,-1,-1,-1,0,0,0,0,0,0,dc
174,454,f25cf44f940b599b3a5d2e5792941d64,Ж,1968,2012-10-10,R,Месягутово,0,Договор на текущий счет для дебетовой карты,2f617d163cad0e416673e14bb174185d,VISA Classic,2019,2022,4200,17,1500,100,5900,5700,dc
175,13402,22732481e1be5fb32eb20c2fcc83942e,Ж,1989,2015-09-23,R,Краснодар,300,Договор на текущий счет для дебетовой карты,e55af503d2afe0074b8f2b16e17b2656,-1,-1,-1,0,0,300,300,250000,250000,dc
176,127230,0c34f85323c5653476ec4d78e8df8a7d,Ж,1998,2019-12-12,R,Санкт-Петербург,0,Договор на текущий счет для дебетовой карты,8a65f290a663ccdadde2eae51c4bbfe8,VISA Classic,2019,-1,0,0,1300,0,5000,5000,dc
177,467,1302d36df9609f836fee5c6026bac026,Ж,1989,2011-01-01,R,Тюмень,300,Договор на текущий счет для дебетовой карты,194784ea57d76697f9d213db5c460648,VISA Classic Light,2017,2020,0,0,0,0,0,0,dc
178,469,dc123ebfea794cbbc6c1a674be512ca6,М,1994,2019-10-11,R,Москва,0,Договор на текущий счет для дебетовой карты,380417f9baf5bbb990d7f75a93622241,-1,-1,-1,0,0,0,0,500,500,dc
179,171056,ffda609109a352fcec63523da27e9535,Ж,1980,2008-09-04,R,Дюртюли,0,Договор на текущий счет для дебетовой карты,e9a70adb85eaa64f69942719863700d7,-1,-1,-1,0,0,0,200,0,200,dc
180,474,4bfa3b1724073d89861ef7946c14caa1,Ж,1994,2018-02-07,R,Краснодар,300,Договор на текущий счет для дебетовой карты,23597f3e1a027c5b721daf39db639744,МИР Debit,2020,2020,0,0,0,0,0,0,dc
181,206615,8aa40211a60db8719c037a471c97d843,Ж,1972,2009-12-28,R,Рязань,0,Договор на текущий счет для дебетовой карты,b0cc50831f639f9221fff12358aa8de0,МИР Debit,2017,2020,0,0,5800,0,187600,187600,dc
182,206616,8aa40211a60db8719c037a471c97d843,Ж,1972,2009-12-28,R,Рязань,0,Договор на текущий счет для дебетовой карты,e5f2ddb6e3a7d2d3e37a765d078bc708,Eurocard/MasterCard Mass,2020,-1,0,0,5800,0,187600,187600,dc
183,223936,9b356f23c4613bb7ad2d8f32d503d245,Ж,1980,2013-11-26,R,Уфа,100,Договор на текущий счет для дебетовой карты,e82ac15bff75e4a3c536b797e1e53b00,Eurocard/MasterCard World,2019,-1,22600,1,0,0,22700,22600,cc
184,479,ff73b68b4f0eddf8c06725536d655d2f,М,1998,2020-03-13,R,Москва,0,Договор на текущий счет для дебетовой карты,26aa148191cd0dbe1182fa096bbf2163,-1,-1,-1,0,0,0,0,0,0,dc
185,44110,cf5fadf989f3852a5464d3af3cd81687,Ж,1997,2017-11-14,R,Салават,0,Договор на текущий счет для дебетовой карты,6127d01b4d0bf4fc01593f7ec423bda9,МИР Debit,2017,2021,18200,53,2900,0,21600,20500,dc
186,500,e1ccc6715adcd46e67415af7a48766b2,Ж,1994,2019-06-04,R,Кемерово,0,Договор на текущий счет для дебетовой карты,882556e0d8e1c461f4bd227ae28c17b3,-1,-1,-1,0,0,0,0,0,0,dc
187,78602,6f816296c03d45c72061ae1b7dc0e490,Ж,1975,2016-02-05,R,Уфа,0,Договор на текущий счет для дебетовой карты,4beacf1ac8e5db81ec92fe19df8242fe,-1,-1,-1,0,0,4000,0,94300,89100,dc
